ID_Usuario,DNI_Usuario,Edad,Género,Ubicación,Tipo_Viajero,ID_Reserva,Fecha_Reserva,Fecha_Viaje,Antelacion_Reserva,Duracion_Viaje,Numero_Personas,Tipo_Paquete,Costo_Total,Metodo_Pago,Destino,Tipo_Alojamiento,Clase_Vuelo,Actividades_Reservadas,Numero_Noches_Estancia,Promocion_Aplicada,Fuente_Reserva,Estado_Reserva,Mes_Reserva,Mes_Viaje,Estacionalidad,Cancelacion_Reserva,Calificacion_Usuario,Comentarios
U0948,70353638L,31,Male,Mexico,Turista,R00948,2024|10|06 00:00:00,2024|11|19 00:00:00,272,8,3,Vuelo + Hotel + Tour,169.97,PayPal,Paris,Resort,Económica,Tour en bus,3,True,App móvil,Pendiente,2,11,Temporada baja,False,2,Problemas con la reserva
U0949,40346987L,64,Other,UK,Turista,R00949,2024|06|01 00:00:00,2024|11|22 00:00:00,27,4,3,Solo vuelo,176.79,Transferencia bancaria,Cancun,,Económica,,1,False,Sitio web,Cancelada,11,8,Temporada baja,True,3,Recomendado
U0950,29768376M,38,Male,UK,Tusirta,R00950,2024|08|12 00:00:00,2024|09|15 00:00:00,176,2,2,Solo vuelo,1296.07,Transferencia bancaria,Paris,,Primera clase,,3,True,App móvil,Cancelada,6,6,Temporada baja,True,3,Problemas con la reserva
U0951,27761977B,60,Other,USA,Tusirta,R00951,2024|03|16 00:00:00,2024|10|07 00:00:00,265,13,4,Vuelo + Hotel + Tour,1308.43,Tarjeta de crédito,New York,Resort,Primera clase,Excursión en bote,3,False,Sitio web,Pendiente,7,11,Temporada alta,False,1,Problemas con la reserva
U0952,32742066W,51,Other,Spain,Negocios,R00952,2024|02|28 00:00:00,2024|06|16 00:00:00,154,5,3,Vuelo + Hotel,1828.81,Transferencia bancaria,New York,Airbnb,Primera clase,,4,True,Sitio web,Cancelada,12,3,Temporada baja,False,2,No me gustó el servicio
U0953,73622881L,56,Other,India,Tusirta,R00953,2024|03|08 00:00:00,2024|11|27 00:00:00,263,3,3,Vuelo + Hotel + Tour,584.99,PayPal,Cancun,Resort,Económica,Excursión en bote,8,True,Agente de viajes,Pendiente,12,8,Temporada baja,False,5,Excelente viaje
U0954,34534869R,37,Other,Germany,Negocios,R00954,2024|03|14 00:00:00,2024|05|25 00:00:00,94,3,3,Vuelo + Hotel + Tour,1501.92,PayPal,Cancun,Hotel,Económica,Excursión en bote,4,False,Agente de viajes,Pendiente,1,10,Temporada alta,False,1,Problemas con la reserva
U0955,14006930E,60,Other,Spain,Tusirta,R00955,2024|11|15 00:00:00,2024|12|17 00:00:00,301,6,1,Vuelo + Hotel + Tour,1425.27,PayPal,London,Hotel,Primera clase,Excursión en bote,5,False,Agente de viajes,Cancelada,10,10,Temporada alta,False,4,Todo bien
U0956,28814901H,48,Female,Germany,Turista,R00956,2024|06|18 00:00:00,2024|08|03 00:00:00,170,10,4,Vuelo + Hotel,1174.85,Tarjeta de crédito,Paris,Resort,Económica,,9,True,Sitio web,Pendiente,11,11,Temporada baja,False,1,Problemas con la reserva
U0957,56642661D,56,Female,Spain,Tusirta,R00957,2024|02|09 00:00:00,2024|12|19 00:00:00,223,6,1,Solo vuelo,823.68,Transferencia bancaria,Barcelona,,Económica,,7,True,App móvil,Pendiente,1,2,Temporada alta,False,2,No me gustó el servicio
U0958,69989307P,24,Female,Mexico,Negocios,R00958,2024|10|06 00:00:00,2024|11|11 00:00:00,173,12,2,Vuelo + Hotel + Tour,374.51,Transferencia bancaria,Paris,Hotel,Económica,,1,False,Sitio web,Cancelada,3,7,Temporada baja,False,2,
U0959,29878895D,42,Female,India,Turista,R00959,2024|02|23 00:00:00,2024|06|25 00:00:00,223,12,2,Solo vuelo,155.1,Tarjeta de crédito,New York,,Ejecutiva,,5,False,App móvil,Confirmada,11,6,Temporada baja,True,3,Problemas con la reserva
U0960,47538982Y,23,Male,Australia,Tusirta,R00960,2024|02|23 00:00:00,2024|11|09 00:00:00,218,9,3,Vuelo + Hotel,1058.76,Tarjeta de crédito,Cancun,Airbnb,Primera clase,,8,True,App móvil,Cancelada,3,2,Temporada alta,True,3,No me gustó el servicio
U0961,71663277S,64,Male,Germany,Turista,R00961,2024|02|06 00:00:00,2024|02|14 00:00:00,163,4,4,Vuelo + Hotel + Tour,1917.87,PayPal,Cancun,Hotel,Ejecutiva,,3,False,App móvil,Cancelada,7,10,Temporada baja,True,3,Recomendado
U0962,33223786X,22,Other,India,Negocios,R00962,2024|11|03 00:00:00,2024|12|27 00:00:00,114,14,4,Solo vuelo,386.33,Transferencia bancaria,Rome,,Primera clase,,1,True,App móvil,Cancelada,3,2,Temporada baja,True,5,Todo bien
U0963,23976217M,28,Male,Spain,Negocios,R00963,2024|02|12 00:00:00,2024|02|27 00:00:00,270,11,2,Solo vuelo,130.12,PayPal,Tokyo,,Primera clase,,2,False,Agente de viajes,Cancelada,1,12,Temporada alta,True,2,
U0964,33355637W,22,Other,Mexico,Negocios,R00964,2024|02|22 00:00:00,2024|11|21 00:00:00,5,2,2,Solo vuelo,1599.24,Transferencia bancaria,Cancun,,Ejecutiva,,2,False,App móvil,Cancelada,3,2,Temporada alta,True,4,Todo bien
U0965,52323144F,26,Other,Australia,Negocios,R00965,2024|02|04 00:00:00,2024|10|25 00:00:00,185,8,1,Vuelo + Hotel + Tour,1323.48,PayPal,Tokyo,Hotel,Económica,Tour en bus,2,False,Sitio web,Cancelada,10,10,Temporada alta,True,3,Recomendado
U0966,85649534H,63,Male,Spain,Turista,R00966,2024|03|21 00:00:00,2024|11|03 00:00:00,133,8,2,Vuelo + Hotel + Tour,254.32,Transferencia bancaria,Cancun,Airbnb,Primera clase,Excursión en bote,3,True,Sitio web,Cancelada,10,1,Temporada baja,True,3,No me gustó el servicio
U0967,94422887K,30,Female,Spain,Turista,R00967,2024|08|12 00:00:00,2024|11|24 00:00:00,1,13,4,Vuelo + Hotel,482.85,Transferencia bancaria,Tokyo,Hotel,Primera clase,,1,True,Agente de viajes,Cancelada,8,10,Temporada alta,True,3,
U0968,17211941Y,35,Other,UK,Negocios,R00968,2024|10|05 00:00:00,2024|12|28 00:00:00,196,7,1,Solo vuelo,938.36,Transferencia bancaria,New York,,Económica,,7,True,App móvil,Confirmada,4,10,Temporada alta,False,1,Problemas con la reserva
U0969,59256025K,37,Other,India,Negocios,R00969,2024|02|02 00:00:00,2024|12|06 00:00:00,77,5,2,Vuelo + Hotel,125.84,PayPal,Rome,Airbnb,Ejecutiva,,3,True,App móvil,Cancelada,6,6,Temporada alta,True,4,
U0970,65319736N,25,Male,Germany,Turista,R00970,2024|06|16 00:00:00,2024|12|25 00:00:00,171,7,2,Solo vuelo,1030.94,PayPal,Rome,,Económica,,9,True,Agente de viajes,Confirmada,9,12,Temporada baja,True,5,Excelente viaje
U0971,99483572Q,49,Other,Australia,Negocios,R00971,2024|05|19 00:00:00,2024|09|16 00:00:00,258,1,4,Vuelo + Hotel + Tour,1915.07,Transferencia bancaria,New York,Resort,Económica,City tour,9,False,Agente de viajes,Cancelada,1,4,Temporada alta,False,2,Todo bien
U0972,66301589H,29,Male,Germany,Negocios,R00972,2024|02|26 00:00:00,2024|07|30 00:00:00,67,7,3,Vuelo + Hotel + Tour,1933.15,PayPal,London,Resort,Económica,Excursión en bote,2,True,App móvil,Cancelada,12,9,Temporada baja,True,2,Todo bien
U0973,69380840Y,41,Other,India,Negocios,R00973,2024|02|15 00:00:00,2024|04|04 00:00:00,345,2,1,Solo vuelo,112.52,Tarjeta de crédito,Barcelona,,Ejecutiva,,7,True,App móvil,Cancelada,6,11,Temporada baja,False,4,Recomendado
U0974,57285329B,63,Female,India,Turista,R00974,2024|08|26 00:00:00,2024|10|07 00:00:00,59,13,4,Solo vuelo,976.28,Transferencia bancaria,Barcelona,,Económica,,4,True,App móvil,Cancelada,1,11,Temporada alta,False,5,Recomendado
U0975,90464315W,55,Female,Australia,Turista,R00975,2024|07|11 00:00:00,2024|07|20 00:00:00,2,2,1,Solo vuelo,471.51,Transferencia bancaria,Cancun,,Económica,,1,False,Sitio web,Cancelada,1,3,Temporada alta,True,2,Todo bien
U0976,97575430T,21,Female,Spain,Turista,R00976,2024|02|16 00:00:00,2024|12|17 00:00:00,161,8,4,Vuelo + Hotel,421.24,PayPal,Cancun,Airbnb,Ejecutiva,,4,False,App móvil,Confirmada,11,7,Temporada baja,True,4,Todo bien
U0977,73285394B,23,Other,India,Turista,R00977,2024|04|25 00:00:00,2024|11|26 00:00:00,225,12,2,Vuelo + Hotel + Tour,1307.54,Tarjeta de crédito,Tokyo,Resort,Económica,,4,False,App móvil,Cancelada,7,2,Temporada alta,False,4,Todo bien
U0978,23377596M,27,Other,Spain,Turista,R00978,2024|06|29 00:00:00,2024|08|20 00:00:00,257,6,2,Vuelo + Hotel,1363.85,PayPal,London,Airbnb,Económica,,2,False,Agente de viajes,Cancelada,2,12,Temporada alta,True,2,Todo bien
U0979,59325708Z,58,Other,India,Tusirta,R00979,2024|02|12 00:00:00,2024|07|20 00:00:00,143,11,2,Vuelo + Hotel + Tour,469.9,Transferencia bancaria,Cancun,Hotel,Primera clase,Tour en bus,7,False,Agente de viajes,Pendiente,6,2,Temporada alta,False,2,No me gustó el servicio
U0980,87654137X,29,Female,Australia,Turista,R00980,2024|01|16 00:00:00,2024|06|16 00:00:00,332,14,1,Solo vuelo,1351.82,Transferencia bancaria,Cancun,,Primera clase,,4,False,Agente de viajes,Cancelada,12,4,Temporada alta,True,5,
U0981,25067243A,42,Male,Australia,Negocios,R00981,2024|01|01 00:00:00,2024|02|26 00:00:00,334,10,1,Vuelo + Hotel + Tour,1445.75,Transferencia bancaria,Paris,Airbnb,Ejecutiva,City tour,6,False,Agente de viajes,Confirmada,6,7,Temporada baja,False,3,Todo bien
U0982,79060100S,26,Other,UK,Negocios,R00982,2024|01|21 00:00:00,2024|07|11 00:00:00,95,12,2,Solo vuelo,469.16,Tarjeta de crédito,Tokyo,,Económica,,1,False,App móvil,Cancelada,3,3,Temporada alta,True,2,No me gustó el servicio
U0983,40453139A,35,Male,Mexico,Negocios,R00983,2024|02|21 00:00:00,2024|09|11 00:00:00,143,9,4,Vuelo + Hotel,1576.93,PayPal,Cancun,Resort,Económica,,3,True,Sitio web,Confirmada,3,10,Temporada baja,False,1,Problemas con la reserva
U0984,52513588B,25,Male,Spain,Negocios,R00984,2024|06|14 00:00:00,2024|07|02 00:00:00,183,8,1,Solo vuelo,1455.37,PayPal,New York,,Ejecutiva,,5,False,Agente de viajes,Cancelada,9,5,Temporada baja,True,2,No me gustó el servicio
U0985,89777950A,23,Male,Spain,Negocios,R00985,2024|08|29 00:00:00,2024|10|21 00:00:00,231,12,1,Vuelo + Hotel,994.2,Transferencia bancaria,Rome,Hotel,Económica,,6,True,Agente de viajes,Cancelada,11,1,Temporada alta,True,1,
U0986,98577557V,48,Other,Germany,Negocios,R00986,2024|02|13 00:00:00,2024|04|25 00:00:00,24,6,1,Vuelo + Hotel + Tour,536.12,Tarjeta de crédito,Tokyo,Airbnb,Ejecutiva,Excursión en bote,5,True,Agente de viajes,Pendiente,3,8,Temporada baja,False,4,Todo bien
U0987,83524263Q,47,Other,Spain,Tusirta,R00987,2024|03|02 00:00:00,2024|09|13 00:00:00,247,14,4,Vuelo + Hotel + Tour,117.68,Transferencia bancaria,Tokyo,Resort,Primera clase,,5,False,App móvil,Cancelada,3,4,Temporada alta,True,1,Problemas con la reserva
U0988,24023462P,64,Other,Australia,Negocios,R00988,2024|07|10 00:00:00,2024|08|27 00:00:00,285,12,3,Solo vuelo,1417.17,PayPal,London,,Ejecutiva,,1,True,App móvil,Pendiente,6,11,Temporada alta,False,1,Problemas con la reserva
U0989,76132495B,50,Female,UK,Turista,R00989,2024|08|27 00:00:00,2024|09|22 00:00:00,323,6,1,Solo vuelo,1784.63,Transferencia bancaria,New York,,Económica,,3,False,Agente de viajes,Confirmada,6,12,Temporada alta,True,5,Todo bien
U0990,58070226X,25,Female,Germany,Turista,R00990,2024|06|12 00:00:00,2024|11|21 00:00:00,81,7,3,Vuelo + Hotel,1232.56,Transferencia bancaria,London,Hotel,Ejecutiva,,7,False,App móvil,Pendiente,8,9,Temporada alta,True,5,Recomendado
U0991,97304162V,36,Female,Germany,Turista,R00991,2024|02|18 00:00:00,2024|12|06 00:00:00,192,12,3,Solo vuelo,1081.25,Transferencia bancaria,Paris,,Económica,,5,True,Sitio web,Pendiente,8,6,Temporada baja,False,5,Excelente viaje
U0992,11620209B,46,Other,Spain,Turista,R00992,2024|03|06 00:00:00,2024|11|22 00:00:00,106,5,1,Vuelo + Hotel + Tour,520.8,PayPal,Paris,Hotel,Ejecutiva,City tour,2,True,App móvil,Confirmada,10,8,Temporada baja,False,2,Todo bien
U0993,82286847T,22,Other,Germany,Negocios,R00993,2024|04|02 00:00:00,2024|07|26 00:00:00,282,10,3,Vuelo + Hotel + Tour,664.92,PayPal,Cancun,Airbnb,Ejecutiva,,6,True,Agente de viajes,Cancelada,1,7,Temporada baja,False,5,Recomendado
U0994,31559066F,40,Female,India,Turista,R00994,2024|02|19 00:00:00,2024|11|14 00:00:00,284,13,4,Vuelo + Hotel + Tour,493.15,Transferencia bancaria,Cancun,Hotel,Económica,City tour,7,True,App móvil,Confirmada,11,9,Temporada baja,True,1,No me gustó el servicio
U0995,89460400Z,20,Other,Germany,Negocios,R00995,2024|05|02 00:00:00,2024|08|11 00:00:00,32,11,2,Solo vuelo,396.08,Transferencia bancaria,Cancun,,Primera clase,,3,False,Agente de viajes,Cancelada,5,8,Temporada baja,False,2,Todo bien
U0996,94474187P,43,Male,Mexico,Tusirta,R00996,2024|04|18 00:00:00,2024|07|05 00:00:00,136,6,3,Solo vuelo,174.66,Tarjeta de crédito,Rome,,Económica,,4,False,Agente de viajes,Pendiente,7,5,Temporada baja,False,3,Recomendado
U0997,38093871Y,21,Other,Australia,Negocios,R00997,2024|08|18 00:00:00,2024|09|29 00:00:00,154,10,1,Vuelo + Hotel,1446.3,Transferencia bancaria,Tokyo,Airbnb,Económica,,6,True,Agente de viajes,Cancelada,5,3,Temporada alta,True,4,
U0998,38040654B,26,Female,UK,Negocios,R00998,2024|05|17 00:00:00,2024|07|13 00:00:00,112,2,2,Vuelo + Hotel,1134.08,Transferencia bancaria,Tokyo,Airbnb,Económica,,1,False,Sitio web,Cancelada,1,4,Temporada alta,True,4,Todo bien
U0999,11193681H,25,Male,UK,Tusirta,R00999,2024|11|02 00:00:00,2024|12|25 00:00:00,265,3,1,Vuelo + Hotel,1461.67,Tarjeta de crédito,Barcelona,Hotel,Económica,,4,True,Sitio web,Pendiente,10,1,Temporada baja,False,5,Excelente viaje
U1000,10904880M,43,Male,USA,Negocios,R01000,2024|07|06 00:00:00,2024|09|06 00:00:00,283,9,4,Vuelo + Hotel,583.88,PayPal,New York,Resort,Ejecutiva,,8,True,Sitio web,Cancelada,6,12,Temporada baja,True,4,Recomendado
U1001,90523220G,37,Female,Mexico,Tusirta,R00001,2024|04|09 00:00:00,2024|11|20 00:00:00,356,2,3,Solo vuelo,1670.4,Tarjeta de crédito,Tokyo,,Económica,,3,True,Sitio web,Confirmada,5,12,Temporada baja,False,1,No me gustó el servicio
U1002,63579929V,39,Female,USA,Tusirta,R00002,2024|12|09 00:00:00,2024|12|20 00:00:00,323,4,3,Solo vuelo,245.23,Tarjeta de crédito,New York,,Primera clase,,4,True,Agente de viajes,Cancelada,11,1,Temporada alta,True,3,No me gustó el servicio
U1003,13157986P,29,Other,Australia,Tusirta,R00003,2024|04|02 00:00:00,2024|05|06 00:00:00,308,3,2,Vuelo + Hotel + Tour,1107.86,Tarjeta de crédito,Barcelona,Airbnb,Ejecutiva,Excursión en bote,3,True,Sitio web,Cancelada,10,12,Temporada baja,True,1,Problemas con la reserva
U1004,84887360H,31,Female,UK,Tusirta,R00004,2024|01|03 00:00:00,2024|12|15 00:00:00,56,14,2,Vuelo + Hotel,1243.29,PayPal,New York,Hotel,Económica,,9,True,Agente de viajes,Cancelada,5,1,Temporada baja,False,4,
U1005,51190861Z,35,Female,Germany,Tusirta,R00005,2024|06|13 00:00:00,2024|08|27 00:00:00,64,4,1,Solo vuelo,1902.62,Transferencia bancaria,London,,Económica,,5,True,App móvil,Confirmada,5,6,Temporada alta,False,2,No me gustó el servicio
U1006,40949188B,35,Other,India,Turista,R00006,2024|05|06 00:00:00,2024|09|14 00:00:00,1,14,2,Solo vuelo,416.78,Transferencia bancaria,Cancun,,Económica,,4,True,Sitio web,Cancelada,1,3,Temporada baja,True,1,Problemas con la reserva
U1007,54142760R,46,Other,UK,Negocios,R00007,2024|04|19 00:00:00,2024|06|15 00:00:00,31,14,3,Vuelo + Hotel,1734.41,Tarjeta de crédito,Rome,Hotel,Primera clase,,1,False,Sitio web,Cancelada,11,2,Temporada alta,False,2,
U1008,83574924P,36,Male,UK,Negocios,R00008,2024|06|22 00:00:00,2024|08|21 00:00:00,206,4,3,Vuelo + Hotel,586.68,PayPal,London,Airbnb,Ejecutiva,,5,False,Sitio web,Confirmada,3,6,Temporada alta,False,4,Todo bien
U1009,79251871N,26,Female,India,Turista,R00009,2024|07|05 00:00:00,2024|08|07 00:00:00,198,14,1,Vuelo + Hotel,697.62,PayPal,Rome,Resort,Ejecutiva,,3,True,Sitio web,Pendiente,12,6,Temporada alta,True,1,Problemas con la reserva
U1010,64773268R,48,Other,USA,Tusirta,R00010,2024|07|28 00:00:00,2024|09|01 00:00:00,319,12,4,Vuelo + Hotel,1659.61,PayPal,New York,Airbnb,Ejecutiva,,3,False,App móvil,Confirmada,1,6,Temporada baja,False,2,No me gustó el servicio
U1011,12059280N,47,Female,Spain,Tusirta,R00011,2024|08|07 00:00:00,2024|11|29 00:00:00,169,2,4,Vuelo + Hotel,1023.0,Transferencia bancaria,Barcelona,Airbnb,Ejecutiva,,4,False,App móvil,Pendiente,6,12,Temporada alta,True,1,No me gustó el servicio
U1012,45989498D,43,Male,USA,Turista,R00012,2024|08|05 00:00:00,2024|09|19 00:00:00,347,6,4,Solo vuelo,1819.89,PayPal,Cancun,,Ejecutiva,,5,False,App móvil,Pendiente,10,9,Temporada alta,True,3,Recomendado
U1013,22169103R,45,Other,UK,Negocios,R00013,2024|04|12 00:00:00,2024|10|11 00:00:00,248,9,4,Vuelo + Hotel + Tour,1171.47,Transferencia bancaria,Paris,Airbnb,Económica,,6,False,Agente de viajes,Cancelada,9,11,Temporada alta,False,2,
U1014,89913768Y,24,Female,Germany,Turista,R00014,2024|01|15 00:00:00,2024|07|23 00:00:00,216,12,1,Vuelo + Hotel,1226.81,PayPal,Rome,Resort,Económica,,2,False,Agente de viajes,Pendiente,7,1,Temporada alta,True,1,No me gustó el servicio
U1015,53433539P,27,Other,Germany,Negocios,R00015,2024|03|30 00:00:00,2024|09|14 00:00:00,127,10,2,Solo vuelo,1549.64,Transferencia bancaria,Cancun,,Primera clase,,2,True,Sitio web,Cancelada,1,12,Temporada alta,True,3,Problemas con la reserva
U1016,88339325M,20,Other,Mexico,Turista,R00016,2024|10|22 00:00:00,2024|12|20 00:00:00,313,12,3,Vuelo + Hotel + Tour,1558.62,Transferencia bancaria,Cancun,Airbnb,Primera clase,City tour,3,False,App móvil,Confirmada,8,6,Temporada alta,False,5,Todo bien
U1017,32165059L,27,Female,Australia,Tusirta,R00017,2024|04|07 00:00:00,2024|11|13 00:00:00,338,9,4,Vuelo + Hotel + Tour,668.48,Tarjeta de crédito,Paris,Hotel,Primera clase,,4,True,Agente de viajes,Cancelada,9,5,Temporada alta,True,4,Todo bien
U1018,37040612D,43,Female,Australia,Turista,R00018,2024|05|14 00:00:00,2024|08|26 00:00:00,133,2,3,Vuelo + Hotel,277.7,Tarjeta de crédito,London,Hotel,Económica,,3,True,App móvil,Pendiente,8,10,Temporada alta,False,2,Todo bien
U1019,36483028Z,39,Other,UK,Turista,R00019,2024|06|16 00:00:00,2024|07|04 00:00:00,344,5,1,Vuelo + Hotel,1027.8,PayPal,Paris,Hotel,Primera clase,,2,True,App móvil,Cancelada,12,12,Temporada baja,False,4,Recomendado
U1020,57725381G,37,Male,Spain,Negocios,R00020,2024|06|18 00:00:00,2024|07|22 00:00:00,266,12,2,Vuelo + Hotel + Tour,263.4,Tarjeta de crédito,Barcelona,Airbnb,Ejecutiva,,5,False,Agente de viajes,Cancelada,8,1,Temporada alta,False,5,Todo bien
U1021,72120965A,54,Male,USA,Negocios,R00021,2024|02|10 00:00:00,2024|08|29 00:00:00,340,2,2,Vuelo + Hotel,397.88,PayPal,Cancun,Resort,Económica,,6,True,Agente de viajes,Cancelada,3,5,Temporada baja,False,2,No me gustó el servicio
U1022,13996430X,33,Male,Germany,Negocios,R00022,2024|10|23 00:00:00,2024|10|30 00:00:00,220,5,4,Vuelo + Hotel,1816.13,PayPal,Cancun,Hotel,Primera clase,,3,False,Agente de viajes,Pendiente,7,1,Temporada alta,False,4,Todo bien
U1023,50486001N,32,Other,Spain,Tusirta,R00023,2024|08|09 00:00:00,2024|08|28 00:00:00,56,13,2,Vuelo + Hotel,167.84,Tarjeta de crédito,Tokyo,Airbnb,Económica,,3,False,App móvil,Cancelada,12,10,Temporada baja,True,1,Problemas con la reserva
U1024,14942848R,32,Female,Germany,Turista,R00024,2024|06|30 00:00:00,2024|11|14 00:00:00,246,4,1,Solo vuelo,1894.68,Tarjeta de crédito,Tokyo,,Económica,,3,False,Agente de viajes,Confirmada,1,2,Temporada alta,True,1,Problemas con la reserva
U1025,11757997Y,34,Female,UK,Turista,R00025,2024|04|28 00:00:00,2024|10|05 00:00:00,159,4,4,Vuelo + Hotel,1233.78,PayPal,New York,Resort,Ejecutiva,,7,True,App móvil,Pendiente,1,3,Temporada alta,True,3,Problemas con la reserva
U1026,86774479X,62,Other,Spain,Tusirta,R00026,2024|02|09 00:00:00,2024|03|10 00:00:00,334,11,1,Vuelo + Hotel,1741.13,PayPal,New York,Hotel,Ejecutiva,,7,False,App móvil,Cancelada,4,1,Temporada baja,False,3,
U1027,72439860A,46,Other,Spain,Negocios,R00027,2024|07|29 00:00:00,2024|08|04 00:00:00,27,11,4,Solo vuelo,1645.58,Transferencia bancaria,Barcelona,,Primera clase,,6,False,App móvil,Confirmada,1,11,Temporada baja,False,5,Excelente viaje
U1028,39342077W,49,Female,India,Turista,R00028,2024|03|27 00:00:00,2024|12|25 00:00:00,9,5,1,Solo vuelo,192.27,Transferencia bancaria,Tokyo,,Primera clase,,7,False,App móvil,Cancelada,8,8,Temporada baja,False,5,Recomendado
U1029,40220262R,36,Female,Germany,Turista,R00029,2024|02|08 00:00:00,2024|10|22 00:00:00,360,9,2,Vuelo + Hotel + Tour,406.01,Tarjeta de crédito,New York,Airbnb,Ejecutiva,Excursión en bote,7,False,Sitio web,Cancelada,12,11,Temporada alta,True,5,Recomendado
U1030,38426912F,19,Male,Australia,Negocios,R00030,2024|08|24 00:00:00,2024|11|16 00:00:00,247,5,4,Solo vuelo,1757.1,Tarjeta de crédito,Paris,,Económica,,8,True,App móvil,Pendiente,1,10,Temporada alta,True,1,Problemas con la reserva
U1031,42810965F,48,Other,Mexico,Negocios,R00031,2024|01|14 00:00:00,2024|03|11 00:00:00,338,13,4,Vuelo + Hotel,1049.75,PayPal,Cancun,Airbnb,Primera clase,,5,False,App móvil,Cancelada,11,6,Temporada alta,False,5,Todo bien
U1032,77901594L,62,Male,India,Negocios,R00032,2024|05|05 00:00:00,2024|12|26 00:00:00,231,6,3,Solo vuelo,1238.58,PayPal,Paris,,Económica,,3,True,App móvil,Confirmada,12,7,Temporada alta,False,3,Todo bien
U1033,31298089B,47,Male,India,Negocios,R00033,2024|02|08 00:00:00,2024|08|04 00:00:00,280,7,1,Solo vuelo,939.28,Tarjeta de crédito,New York,,Primera clase,,2,False,Agente de viajes,Cancelada,6,12,Temporada baja,False,4,Recomendado
U1034,22459835J,47,Other,Germany,Negocios,R00034,2024|04|05 00:00:00,2024|08|29 00:00:00,323,13,3,Solo vuelo,814.51,Transferencia bancaria,Cancun,,Primera clase,,1,False,App móvil,Cancelada,2,11,Temporada alta,True,3,No me gustó el servicio
U1035,95314414E,47,Other,UK,Negocios,R00035,2024|01|22 00:00:00,2024|05|22 00:00:00,214,12,3,Solo vuelo,681.12,Tarjeta de crédito,Tokyo,,Ejecutiva,,8,False,App móvil,Cancelada,5,4,Temporada baja,True,5,Todo bien
U1036,40805890A,26,Female,USA,Turista,R00036,2024|11|29 00:00:00,2024|12|08 00:00:00,264,9,1,Solo vuelo,501.29,Tarjeta de crédito,Tokyo,,Económica,,4,True,Sitio web,Cancelada,9,4,Temporada alta,True,5,Recomendado
U1037,10268989H,45,Female,India,Tusirta,R00037,2024|04|07 00:00:00,2024|07|02 00:00:00,346,4,4,Vuelo + Hotel,1830.74,Tarjeta de crédito,New York,Resort,Primera clase,,7,False,App móvil,Pendiente,8,6,Temporada alta,True,5,Todo bien
U1038,49752238H,56,Female,India,Turista,R00038,2024|07|10 00:00:00,2024|09|14 00:00:00,344,7,1,Solo vuelo,1933.6,Transferencia bancaria,New York,,Económica,,8,False,App móvil,Pendiente,3,12,Temporada alta,True,2,Todo bien
U1039,10958537A,21,Male,Australia,Turista,R00039,2024|02|05 00:00:00,2024|02|24 00:00:00,50,1,4,Vuelo + Hotel + Tour,752.32,PayPal,Tokyo,Hotel,Económica,City tour,3,True,Sitio web,Confirmada,11,11,Temporada baja,True,1,Problemas con la reserva
U1040,25867915E,32,Other,USA,Turista,R00040,2024|04|01 00:00:00,2024|09|25 00:00:00,11,8,3,Vuelo + Hotel,1151.71,Tarjeta de crédito,New York,Resort,Económica,,1,True,Agente de viajes,Pendiente,2,3,Temporada alta,False,5,Excelente viaje
U1041,26592976P,21,Other,UK,Turista,R00041,2024|11|15 00:00:00,2024|12|15 00:00:00,322,5,2,Vuelo + Hotel + Tour,1619.23,Transferencia bancaria,London,Hotel,Económica,,9,False,Agente de viajes,Cancelada,9,10,Temporada alta,True,5,Recomendado
